"GeneName","log2FoldChange","pvalue","padj"
"PALMD",-2.7239616752574,5.52363155836002e-37,2.18574703790604e-34
"PAMR1",-3.39051389215113,1.09505322437363e-45,4.15988818875055e-42
"PANX2",1.14253442794766,6.21836953635295e-06,2.28876493592513e-05
"PANX3",2.0613074138371,0.00157820507535351,0.00359302396757841
"PAPOLB",-1.65376994303892,1.7104920448535e-06,6.98239542229687e-06
"PAPPA2",-1.95064421298305,3.31324359292951e-10,2.60048548777286e-09
"PAQR4",1.71925301072696,1.62994757602961e-17,4.0735821393561e-16
"PAQR5",1.31776996543926,1.55855350721448e-09,1.09236772383881e-08
"PAQR6",1.59358148940602,2.49112029597541e-13,3.17986148533313e-12
"PAQR9",-1.69902508902676,0.0010017775772843,0.00238114920572369
"PARD6B",1.48216675808872,2.16508983640833e-07,1.04507538380533e-06
"PARM1",-1.08623970903875,2.82331697046653e-08,1.59254227948424e-07
"PARPBP",1.27116172114045,2.63439788780238e-15,4.64246566320863e-14
"PATE2",1.02406028536733,0.00557168360807077,0.0112571597119132
"PATE4",1.22802367797404,0.00156990742112096,0.00357668484548057
"PAX1",1.80890920516632,3.03861305729955e-06,1.18853822920815e-05
"PAX2",1.9502262705885,4.22953640535803e-07,1.93353301313403e-06
"PAX3",-2.25474013217355,2.45332564716514e-10,1.96867204656758e-09
"PAX5",1.2856556570131,0.000357135985752251,0.000936163526549581
"PAX7",5.62802165285246,5.42654756091323e-15,9.21106741483342e-14
"PAX9",1.21986251506318,6.37771594877138e-07,2.81651561801822e-06
"PAXX",1.40240865312798,5.88878370743536e-11,5.23159764915936e-10
"PBK",2.3230764518054,1.55501060274476e-19,5.11886852487589e-18
"PC",-1.35064741973334,1.1979860488061e-09,8.56399962778435e-09
"PCDH10",1.0136274871512,0.0108615363645748,0.0206262769154903
"PCDH18",-1.64283462136568,5.18419767468806e-16,1.00993487828744e-14
"PCDH9",-3.11823233299032,5.46546232231939e-27,5.03936851214246e-25
"PCDHA1",2.02229990244817,3.93646826595496e-09,2.57027426069263e-08
"PCDHA11",1.15437507188709,0.000641068199799077,0.00159065308778363
"PCDHA12",1.2036110719617,0.000938827262105023,0.00224670341645745
"PCDHA13",1.17972626338793,0.00108722783335137,0.00256499881588324
"PCDHA2",1.09063452412423,0.000191412830874022,0.000527753710207746
"PCDHA4",1.21778098698328,0.000136208748093391,0.000388577494936297
"PCDHA5",1.40596205290823,1.1652209288786e-05,4.04315058880527e-05
"PCDHA8",1.01618811538529,0.00196252347223439,0.00437616469025828
"PCDHA9",1.65951884495622,1.78878499283936e-05,6.01667826350113e-05
"PCDHB12",-1.07480533362639,5.13249363312663e-12,5.39494101093565e-11
"PCDHB15",-1.1681946815672,4.16478181724359e-14,6.09914154485157e-13
"PCDHB4",-1.11955876754503,4.7405782821387e-10,3.61471472866088e-09
"PCDHGA2",-1.31414988958333,8.14507629270437e-10,5.98945331411641e-09
"PCDHGA3",-1.86625155335546,4.68102640862668e-19,1.44336713645219e-17
"PCDHGA9",-1.13534869134686,1.28466938289377e-09,9.1423792651496e-09
"PCDHGB6",-1.23808548111313,4.45195389606388e-12,4.72140772204563e-11
"PCDHGB7",-1.31961845378646,4.14952970492626e-10,3.20000678909336e-09
"PCK1",-4.28317226369099,1.93877071756671e-18,5.51272619902128e-17
"PCLAF",2.06050224538131,2.39887326279719e-14,3.64513590028558e-13
"PCOLCE2",-4.11348142288491,5.89809662715579e-27,5.4120022867728e-25
"PCP2",1.36220301019292,9.61206508071489e-06,3.3960484401618e-05
"PCSK1",5.55104853545638,3.72046271370279e-37,1.53622758226241e-34
"PCSK1N",3.36591711503988,1.61870073793186e-16,3.46234254687813e-15
"PCSK4",1.24708143610392,2.55853957801516e-07,1.21796743721353e-06
"PCSK5",-1.60187707694012,1.31092343100886e-15,2.41979394058138e-14
"PDE11A",-2.23181871853886,5.12645667750468e-16,9.99711685138848e-15
"PDE1A",-1.07789502982442,6.9004921536026e-11,6.0511517989625e-10
"PDE1B",-1.77520706514286,1.04361245706634e-16,2.30492732668815e-15
"PDE1C",-2.69657894160472,2.08705762933295e-24,1.41073212140747e-22
"PDE2A",-2.81196967538449,1.89225021769471e-37,8.16850014429393e-35
"PDE3A",-1.03014726653891,1.00716604817467e-06,4.29146761052145e-06
"PDE3B",-3.64443436609476,5.82615500904627e-28,6.39664671918063e-26
"PDE7B",-1.5335556481241,3.03209367928386e-20,1.08663372347769e-18
"PDE8B",-1.46852377099175,1.90042265787732e-12,2.12458081010723e-11
"PDGFA",-1.34233017910951,4.32380191301779e-16,8.59961188857171e-15
"PDGFD",-1.86077123556076,8.49114032156885e-27,7.64363598425966e-25
"PDGFRA",-1.31801016883935,9.58419418965052e-13,1.12196974570682e-11
"PDK4",-3.6549499477051,6.28627899315239e-38,2.77678100455666e-35
"PDLIM3",-1.5727073492913,3.02496446123661e-14,4.52410826588411e-13
"PDLIM4",-1.09749317164629,2.36553474423079e-07,1.13290385607463e-06
"PDRG1",1.03848817971732,2.19361670899439e-15,3.91225875780653e-14
"PDX1",3.74843670482296,2.90270272471879e-05,9.36537040144532e-05
"PDXP",1.01458774984979,7.88175253503732e-08,4.0880941466548e-07
"PDZD2",-2.21425761163431,6.55397389787119e-21,2.59346208783678e-19
"PDZD7",1.06114983859699,5.94667741850754e-07,2.64460760681649e-06
"PEAR1",-1.81082573615863,2.55617229610511e-24,1.70957523212044e-22
"PEBP4",-1.03145736954402,0.000454381366986033,0.00116534157231065
"PECAM1",-1.57784429130618,7.67836201233639e-24,4.78173141187926e-22
"PECR",-1.31426661473972,5.08857427859889e-11,4.56122604283659e-10
"PEG10",1.54994933162648,2.38125192928877e-05,7.82381926049315e-05
"PELI2",-1.3786952837055,2.0682010327728e-13,2.68696377677747e-12
"PENK",-3.77491341917879,4.09311581530835e-22,1.88700586883415e-20
"PER1",-1.82020665484801,9.31243494236432e-21,3.61718587515885e-19
"PERM1",1.03847313794929,9.92958427301312e-06,3.49782128489635e-05
"PEX5L",2.13790259170381,3.55890785210174e-10,2.7738159927296e-09
"PF4",-2.82795358156811,8.7102791661163e-09,5.36804161197966e-08
"PF4V1",-2.01811402503964,6.50659076402353e-07,2.8680943367803e-06
"PFDN6",1.13905795923038,6.95289074848429e-10,5.17083817058381e-09
"PFKFB1",-3.05647595996045,2.84825837549444e-22,1.35929194935029e-20
"PFKFB3",-2.08301330593293,3.00492024143804e-21,1.24642765047785e-19
"PFKFB4",1.21017207399042,6.21400007653461e-15,1.04542708107793e-13
"PGA5",-3.1438361519521,8.76043415911593e-15,1.43816496472124e-13
"PGAP3",1.39748340705788,2.83865242118829e-10,2.25501313626308e-09
"PGAP4",-2.07590579399547,5.19752332626403e-24,3.36934327846618e-22
"PGAP6",1.02027353364721,5.77165070240598e-15,9.73594435537293e-14
"PGBD5",1.68616921298247,2.01767205617026e-09,1.38326685193414e-08
"PGC",1.17143141239632,0.0285309733931027,0.0491713373222568
"PGK2",2.78998307780947,0.000343433095465082,0.000902735706513116
"PGLYRP2",1.479140470975,0.000875328085863374,0.00211016393741451
"PGLYRP4",2.08338510053971,7.24772996706652e-06,2.62716379760423e-05
"PGM1",-1.38457080692431,5.37642797411374e-14,7.66090569694796e-13
"PGM5",-2.6690785737096,1.55576957837026e-32,3.14364759271965e-30
"PGP",1.05182363887753,6.71572100801753e-11,5.90001872462002e-10
"PHF21B",1.90707136732942,8.59747796233867e-07,3.71221860460697e-06
"PHF24",-1.18399338722885,3.28375369012428e-05,0.000104985048965192
"PHGR1",1.95294263883253,2.52029694355258e-05,8.24784978391415e-05
"PHKG1",-1.2740297260252,1.28591930891697e-11,1.27544393491221e-10
"PHLDA2",1.34788738273625,1.24143430721626e-07,6.24299794314683e-07
"PHLDB1",-1.00210484141129,2.89203802676968e-10,2.29454345365344e-09
"PHYHIP",-1.88710401075914,5.02684161577553e-16,9.82302774177371e-15
"PHYHIPL",-1.24389073880541,4.10919489375131e-05,0.000128965710198137
"PI15",-1.35130262854067,0.000940799499075392,0.00225085598758508
"PI16",-2.96057314101052,2.96242364287481e-12,3.21349369918699e-11
"PI3",-3.11187154398348,3.6075717171388e-14,5.32332616327461e-13
"PID1",-2.47040653667216,2.69578867235599e-28,3.10326121471089e-26
"PIERCE1",1.26981033097467,6.25101508906456e-09,3.93803584085215e-08
"PIF1",1.98420337283713,2.36756281393952e-16,4.90933276069512e-15
"PIGR",-2.47525107114975,1.49350187394034e-07,7.41442096017322e-07
"PIK3C2G",-2.30414739169101,1.91497343603831e-10,1.56645156951385e-09
"PIK3R1",-1.33335017034052,2.62664727086107e-18,7.29393834250514e-17
"PIK3R2",1.09357699742581,4.937632770097e-10,3.75441940893605e-09
"PIMREG",2.18714738932731,2.5721947893201e-17,6.24760458162991e-16
"PIP",-1.15443393607245,0.0177896317779816,0.0321285790616128
"PIP5K1B",-1.04534497601058,9.97227717700886e-06,3.51030656268578e-05
"PIRT",-1.53894776178538,8.48187005342376e-05,0.000250707500458654
"PITX1",2.18103646170977,2.68834628900949e-09,1.79987484714297e-08
"PIWIL1",1.03174763107193,0.000548961841230958,0.00138325566626967
"PIWIL2",-1.74792091724396,2.42162578627417e-12,2.66028688169414e-11
"PIWIL4",-1.21524138855717,4.88885807157482e-14,7.02944513334536e-13
"PKD1L2",-2.37891489700636,8.03719758847562e-17,1.81304668640743e-15
"PKD2",-1.26507245700375,1.43661752733989e-17,3.62378662872428e-16
"PKDCC",-2.15495023318635,3.39414308249463e-18,9.24940512322856e-17
"PKHD1",-1.64980000202586,4.41021078975892e-08,2.40090409116311e-07
"PKHD1L1",-2.98579038647287,3.02546489430404e-20,1.08630775429888e-18
"PKMYT1",2.29653688393645,2.73266831231935e-14,4.10960426953236e-13
"PKNOX2",-1.64642498111299,3.76434519642079e-08,2.07607353835123e-07
"PKP3",1.11371269648792,7.97509299194677e-08,4.13424989871826e-07
"PLA2G10",1.58426807995511,1.22418649085245e-08,7.35131147873898e-08
"PLA2G2A",-1.3201646207303,0.00229533376905651,0.00503145638885855
"PLA2G2F",1.53609547243292,0.00202511206768413,0.00450040699819731
"PLA2G3",1.34493533947697,0.00491779895953235,0.0100502007311686
"PLA2G4A",-1.78354897778032,7.16021098116269e-16,1.36001047376204e-14
"PLA2G4D",1.76845977401091,2.59997574760305e-07,1.23521609179521e-06
"PLA2G4E",-1.63862493239168,0.000525287166374295,0.00132853587724545
"PLA2G4F",1.2332947838187,6.57863959257381e-06,2.40806861478795e-05
"PLA2G5",-1.24666285190834,5.79708458814371e-07,2.58279392638908e-06
"PLA2R1",-1.30278987278963,6.47485896324165e-17,1.47462195620877e-15
"PLAAT3",-1.15673811069919,1.04712981925565e-06,4.44749190226787e-06
"PLAAT5",-1.93402742872444,5.36341063420475e-09,3.4231391661991e-08
"PLAC1",2.00832689850287,2.77692980102145e-07,1.31369874571859e-06
"PLAC9",-2.82164100671229,2.81051328686097e-23,1.57008498148933e-21
"PLAGL1",-1.56902522142583,6.3453326999424e-16,1.2125075382566e-14
"PLAUR",1.30326688799667,3.81053951241604e-11,3.49649214970195e-10
"PLCH2",-1.07230646016012,3.39605042106042e-05,0.00010822061930009
"PLCL2",-1.21589630015933,1.24980037618586e-11,1.2428643112709e-10
"PLCXD3",-1.80633537048498,6.66873610587325e-08,3.508009487985e-07
"PLCZ1",-3.10696834844683,3.10260068815859e-15,5.40153963986107e-14
"PLD1",-1.12348864577505,6.94657109807675e-14,9.68745752106239e-13
"PLD5",-2.14893733112736,4.41806341384128e-11,4.00365918332544e-10
"PLEKHD1",2.597534669454,1.22111943207179e-14,1.96060376101196e-13
"PLEKHF2",1.16765929986866,3.56607236073429e-15,6.1632373448396e-14
"PLEKHH2",-1.41399636165191,4.17473702782094e-09,2.71837350382005e-08
"PLEKHM3",-1.02460889296967,1.817730256517e-07,8.89386102325706e-07
"PLG",1.86890110563344,0.000379092144352203,0.000988126278279916
"PLIN1",-4.80817825821074,3.33229347005245e-32,6.26669130397784e-30
"PLIN4",-4.56325385277922,6.97266922297336e-30,9.88349844933999e-28
"PLK1",2.30965378316053,2.38613698410311e-19,7.69234634999908e-18
"PLK4",1.52141370986804,9.22146394326534e-21,3.58919028972094e-19
"PLN",-1.48208427230094,3.21636541257344e-09,2.12714640133774e-08
"PLP1",-1.877966781476,2.34355557186422e-10,1.88377039915315e-09
"PLPP1",-1.67327974681524,1.19564632050263e-27,1.24780803360588e-25
"PLPP3",-1.80020556096747,9.89595981788855e-32,1.72443908973372e-29
"PLPP4",2.40469665095913,1.43731444212056e-10,1.20371915844964e-09
"PLPP5",1.34836763062269,9.10021758189934e-13,1.06895196506244e-11
"PLPP7",-1.26394516096413,6.18757683629416e-13,7.48102065108665e-12
"PLPPR1",-1.67090698325678,4.36902799543605e-05,0.000136578863965294
"PLPPR3",1.08666039075446,0.0115418235287311,0.0217939552743533
"PLPPR4",-1.01993814244259,1.689992906311e-08,9.93491961079269e-08
"PLPPR5",2.23532012864339,2.46854634213648e-08,1.40676775345156e-07
"PLSCR4",-2.0689141685276,2.89246462867489e-31,4.77734549191746e-29
"PLTP",-1.17212002522257,1.57992594470818e-10,1.31216062062909e-09
"PLXNA3",1.09574580021943,2.62325288917081e-16,5.39243131784745e-15
"PLXNA4",-2.9904244994442,1.56637561347792e-27,1.599555828086e-25
"PM20D1",-2.04549311346586,1.09120712284042e-18,3.20841920916888e-17
"PMCH",2.00142501212349,3.68697355557113e-06,1.42338162021378e-05
"PMEL",-1.50213061324627,4.50873327408983e-10,3.45028628224003e-09
"PNCK",2.1771063963887,1.32544084765413e-16,2.88708984636956e-15
"PNLIP",3.87110794695448,0.00704690596765834,0.0139382413776635
"PNLIPRP1",2.29163387319141,4.76729606807113e-05,0.000147909215153452
"PNLIPRP2",3.43172022515459,6.61017232205666e-13,7.94643120792052e-12
"PNLIPRP3",-2.9974430926435,6.61493783843012e-05,0.000199530140230494
"PNMA5",-1.03666101874125,0.000199082681561649,0.000547232482428649
"PNMA8C",-2.71230031125729,2.02698914015392e-11,1.94153463076569e-10
"PNMT",2.4147931533619,1.29611682297196e-09,9.21348912257834e-09
"PNPLA1",1.40622515077398,3.74159328680161e-06,1.44241572741039e-05
"PNPLA2",-1.41133003211302,1.37605828618414e-12,1.569780846113e-11
"PNPLA5",-1.46179590074348,0.0264907845233255,0.0460226800728112
"POC1A",1.48593987649387,1.67946684724726e-17,4.18632457960818e-16
"PODXL2",1.3031608555296,5.09636791906967e-09,3.27107288308893e-08
"POLE2",1.20810669966739,1.76994349292937e-16,3.76886846465252e-15
"POLQ",1.9492876691016,1.06343702478267e-19,3.57503059269415e-18
"POLR3K",1.01068704761306,2.43597465877641e-12,2.67450304443925e-11
"POPDC3",-1.25024565727593,4.42519127071469e-05,0.000138220823871
"POSTN",1.47141974168164,5.35113315972421e-10,4.05099335335997e-09
"POTEC",2.89685900034821,9.15820238647536e-05,0.000269024759078199
"POTEE",1.84909121721908,4.18000839189549e-07,1.91221289488591e-06
"POTEF",1.51761271707048,1.87435260391529e-05,6.28556733029078e-05
"POTEG",1.28590364511722,0.000477160750390002,0.00121948214382504
"POTEH",1.50980960889598,0.00231420260372571,0.00506813838984967
"POU2AF2",-1.63515550379864,1.5265220401334e-07,7.56845722534426e-07
"POU2AF3",-1.04235899468061,5.90186072642662e-07,2.62713716048154e-06
"POU4F1",3.20703727145124,1.54963070519085e-07,7.6770176354708e-07
"POU4F3",1.35309384782973,2.20825667471006e-05,7.29708199016056e-05
"POU6F2",-1.56330320532957,0.000382513180999089,0.000995813508757771
"PPAN",1.15856151536408,1.53709522144644e-08,9.10086865216763e-08
"PPARA",-1.34738788799751,1.19636722777915e-13,1.61390618781514e-12
"PPARG",-3.40101816861158,8.83258108144587e-40,5.78503603658562e-37
"PPAT",1.02938643131426,4.24328607411597e-12,4.51270860536163e-11
"PPBP",-3.3304552668664,2.08626157622223e-14,3.20861962581093e-13
"PPDPFL",-3.87631278459818,2.70947626621655e-09,1.81338238902456e-08
"PPFIA3",1.50410968865534,4.60423332855765e-16,9.06348435761928e-15
"PPFIA4",1.06659634885753,7.60805239831352e-05,0.000226856118137468
"PPL",-1.20504551879302,8.25566553300338e-15,1.3635487924684e-13
"PPM1E",2.23216668489153,5.84064761116829e-17,1.34596544163771e-15
"PPM1J",1.29438239399255,6.96555803646439e-08,3.65026398520522e-07
"PPP1R12B",-1.81279904763841,2.77683102586992e-27,2.66379436895824e-25
"PPP1R14A",-1.50935276999819,2.61380323530793e-08,1.48420265026723e-07
"PPP1R14B",1.06528758217939,1.88151413767758e-08,1.09691465718379e-07
"PPP1R14D",1.10069898583867,0.000105986558210521,0.000308380619891335
"PPP1R15A",-1.17523962816716,2.45929842074645e-14,3.72800592207965e-13
"PPP1R16B",-1.25219246072602,2.73265372498462e-07,1.29468757426685e-06
"PPP1R17",-1.44767182404873,0.00180049949139347,0.00405293758467973
"PPP1R1A",-3.5419395614246,6.06339856152038e-23,3.24417443035262e-21
"PPP1R27",1.17885796318241,5.66651639829275e-05,0.000173316928291743
"PPP1R35",1.00270725090252,1.82455856044256e-09,1.26250146801624e-08
"PPP1R3G",-1.02696218986514,5.04382665432644e-09,3.24204546437484e-08
"PPP2R1B",-1.15760881918119,2.17913212708338e-12,2.40782057136833e-11
"PPP2R2B",-1.58248634664856,9.69770019930091e-15,1.58381872386519e-13
"PPP2R2C",2.62124004697366,9.51462891616679e-12,9.58223020326999e-11
"PPP4C",1.00302749254886,3.88200373674414e-13,4.85736356888789e-12
"PPP4R4",1.13879511656845,0.00937188876153449,0.018075716402984
"PRAC2",1.76529502418069,0.0263001439583842,0.045765042366553
"PRAME",2.98162333152488,1.06281466523523e-06,4.50504390793975e-06
"PRB3",1.27327897410981,0.000176081759059487,0.00048896153970408
"PRB4",1.45844491689738,0.0200244124550446,0.0357903161918808
"PRC1",2.06669102023614,2.764589255379e-25,2.0837542982805e-23
"PRCD",-1.74984441324474,2.93169426790594e-22,1.39211502311514e-20
"PRDM12",1.53060054977072,7.56072795665762e-10,5.58787808594377e-09
"PRDM13",3.35768340825166,4.07354708632193e-05,0.000127994960062198
"PRDM16",-1.31652789928674,2.78823738014827e-09,1.86150371875347e-08
"PRDM5",-1.35583397579296,1.15063655662642e-17,2.9296502354641e-16
"PRDM8",-1.10939539124196,5.4110961792989e-09,3.45125456110152e-08
"PRELID3A",1.05248366412828,3.68137580986438e-12,3.95498032424005e-11
"PRELP",-1.72284633323116,1.87911320808817e-10,1.53844294286322e-09
"PREX2",-2.14749119626594,1.0437106065241e-23,6.35392283984574e-22
"PRG4",-2.2925235039727,9.68122317222437e-10,7.01583948619724e-09
"PRIMA1",-1.29566924909851,9.307902304555e-08,4.77693316327257e-07
"PRKAR2B",-1.97457983483678,1.29364962888536e-13,1.73528114767293e-12
"PRKCA",-1.25808701818429,2.83040945946043e-12,3.08261452253391e-11
"PRKCG",1.32325989663004,1.53016177731491e-05,5.20671673205291e-05
"PRKD1",-1.14752123156277,8.54719612677274e-11,7.42320270836403e-10
"PRKN",-1.64974766961527,3.08707855822026e-15,5.37944680136106e-14
"PRLH",1.98330302547502,0.000996791296883894,0.00237078060268128
"PRLR",1.03983160008683,1.01145810227077e-05,3.55507683096429e-05
"PRMT8",1.28364081869184,0.000524872754649284,0.00132766454944846
"PRNP",-1.47234123604311,3.46688677359583e-22,1.62192234920392e-20
"PROC",2.05381228436079,6.38160261600694e-14,8.96539645624525e-13
"PROK1",-2.76784131861872,7.82302217828495e-14,1.084080615876e-12
"PROK2",-1.29910623737606,0.000825514946179139,0.00199997842955696
"PROKR1",-1.34209448831143,0.00260169953805154,0.00564117363307659
"PROP1",1.974735612051,0.00081121277956998,0.00196783851023655
"PROS1",-1.79450482940952,1.85575898180171e-26,1.55278793393576e-24
"PROX1",-2.3575942865689,1.3339734564582e-20,5.06749836639342e-19
"PROZ",1.14453226659167,2.82572524074799e-05,9.1356298251519e-05
"PRR11",1.38967266627251,5.50397429252755e-08,2.93329090101763e-07
"PRR15",1.66959202774427,5.80502101399364e-09,3.67903133599584e-08
"PRR15L",1.44111283436626,2.26160087045358e-07,1.08668977822908e-06
"PRR19",1.20628920701558,8.61635581432278e-10,6.30670760451818e-09
"PRR22",1.20227253972614,1.00323021335012e-08,6.1172888193811e-08
"PRR35",2.23610656097877,2.83300798057574e-05,9.15450043944465e-05
"PRR36",1.74761416494019,5.95507366620636e-11,5.28061014079942e-10
"PRR5-ARHGAP8",1.39811594892006,1.9863907719037e-08,1.15242987353653e-07
"PRR7",1.60153266869087,8.25908484328459e-11,7.18941601802692e-10
"PRRG1",-1.05788793033969,2.65750351310043e-10,2.1208664591525e-09
"PRRG3",-2.69682267208098,3.22082632492319e-25,2.40851870927524e-23
"PRRT2",1.41026660678341,1.34447385637607e-10,1.13346366746592e-09
"PRRT3",1.55871063941904,1.03907234928362e-14,1.68973803101825e-13
"PRRT4",-2.99516815414341,8.90764005826059e-18,2.30192809886533e-16
"PRSS1",1.83948269202461,0.000564547985507276,0.00141951607581747
"PRSS12",-1.0653985260386,0.000545277336637796,0.00137543130572355
